Participant Identifier,Survey name,Destination name,Destination address,Destination latitude,Destination longitude,Created at,Emissions per km (kg CO2e),"Total distance (round trip, km)","Total emissions (round trip, kg CO2e)",Time spent total (s),Time spent in origin address (s),Time spent in means of transportation (s),Time spent in map (s),Time spent in additional questions,Number of itineraries,Itinerary Identifier,Itinerary index,Origin address,Origin latitude,Origin longitude,"Distance (single journey, km)",Means of transportation,Emission factor value,Emission factor authority,Emission factor source,Emission factor year,Emission factor region,Emission factor description,"Emissions (single journey, kg CO2e)",Automobile passengers,Automobile size,Automobile drive,Allocation
F5CF5743-C539-425E-906E-7BB4A1207679,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:03:30.857Z,0.0925,1427.07,132.00416,28.4,20.38,72.25,7.46,0,1,A467C862-A9E9-4104-8A0B-3F37512BD6A5,1,Niedersachsen,52.586524,9.12641,713.54,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,66.00208,2,car,diesel,
4B5AB27F-B7E2-41B2-85BF-54D23E188E0F,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:04:07.160Z,0.049,316.06,15.48714,16.99,11.68,12.25,4.44,0,1,FCDABCFB-627C-49D5-A84F-9D2B942C1EB4,1,Hengersberg,48.773504,13.051287,158.03,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,7.74357,3,car,petrol,
ACC9017C-1A97-4CC8-A20F-D5D12E10453E,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:04:07.160Z,0.049,316.06,15.48714,16.99,11.68,12.25,4.44,0,1,F1CCB4AC-A724-4257-BA7E-1EA1B9552C2C,1,Hengersberg,48.773504,13.051287,158.03,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,7.74357,3,car,petrol,
07A42BAE-B6CA-4021-B4C4-237CDC227DBA,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:04:07.160Z,0.049,316.06,15.48714,16.99,11.68,12.25,4.44,0,1,0F4E7DE6-F316-41C4-8D9E-07039384F55D,1,Hengersberg,48.773504,13.051287,158.03,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,7.74357,3,car,petrol,
38402907-67DF-415C-8250-7C0E49BE97B3,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:04:12.656Z,0.0925,971.47,89.86116,25.04,14.24,45.82,10.79,0,1,25F134A6-C754-4C9E-B597-C1A48797580C,1,Bratislava,48.145914,17.107247,485.74,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,44.93058,2,car,diesel,
ED07E79E-740D-499A-A177-1BA1FD27E614,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:04:12.656Z,0.0925,971.47,89.86116,25.04,14.24,45.82,10.79,0,1,940AFB87-5089-4A89-A51D-362A3777B3D6,1,Bratislava,48.145914,17.107247,485.74,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,44.93058,2,car,diesel,
87BA3CD9-995A-4200-B48A-DEFC67B3A6AF,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:05:55.341Z,0.0925,226.23,20.92646,14.02,10.33,7.66,2.2,0,1,A9716E8A-E953-426B-9D5E-E06F46732965,1,6306,47.504283,12.197338,113.12,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,10.46323,2,car,diesel,
95268E46-A912-4AC2-A3C8-A5B35CBFFE24,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:05:55.341Z,0.0925,226.23,20.92646,14.02,10.33,7.66,2.2,0,1,04F3061A-B368-4D99-AD3E-2AC472F17AAC,1,6306,47.504283,12.197338,113.12,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,10.46323,2,car,diesel,
948E4196-2E45-4ABC-B9A0-7470EABA22FB,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:06:43.525Z,0.09148,1198.69,109.65661,52.45,18.1,18.41,34.34,0,2,770F426C-46E2-4FB8-88BB-67237C194446,1,Rösrath,50.914056,7.196693,564.42,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,52.20848,2,car,diesel,
948E4196-2E45-4ABC-B9A0-7470EABA22FB,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:06:43.525Z,0.09148,1198.69,109.65661,52.45,18.1,18.41,34.34,0,2,890C0969-6E05-4DF3-9E9A-4EB8EE1319EB,2,Erding,48.306194,11.908548,34.93,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",2.61982,,,,
DE995121-7A4D-49A7-9F98-110B870A8431,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:06:43.525Z,0.09148,1198.69,109.65661,52.45,18.1,18.41,34.34,0,2,F4763C1F-7124-4EA5-97B1-6890795F6D37,1,Rösrath,50.914056,7.196693,564.42,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,52.20848,2,car,diesel,
DE995121-7A4D-49A7-9F98-110B870A8431,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:06:43.525Z,0.09148,1198.69,109.65661,52.45,18.1,18.41,34.34,0,2,544D9F27-48C6-40B5-A156-1DE4FE47EF57,2,Erding,48.306194,11.908548,34.93,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",2.61982,,,,
82271470-025B-45BA-9C9F-F7A71CE47736,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:06:49.602Z,0.0735,242.36,17.81346,35.52,20.85,12.66,14.62,0,1,8A35E708-477F-4BC2-8B92-4C94B57BF305,1,Donauwörth,48.718034,10.780742,121.18,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,8.90673,2,car,petrol,
9CDFB187-0A23-4E93-8AA8-12230F61CE29,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:06:49.602Z,0.0735,242.36,17.81346,35.52,20.85,12.66,14.62,0,1,1F77BF23-C264-47DD-9E12-0787B814DA27,1,Donauwörth,48.718034,10.780742,121.18,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,8.90673,2,car,petrol,
8603FC29-09E1-4F8A-9B23-9F2B7E004818,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:07:36.805Z,0.01048,1552.09,16.26272,69.77,38.07,10.78,30.93,0,3,9BD53BA9-222B-4081-BB25-EAC11AFAB38B,1,Bremen,53.075808,8.807391,128.44,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,1.21758,,,,
8603FC29-09E1-4F8A-9B23-9F2B7E004818,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:07:36.805Z,0.01048,1552.09,16.26272,69.77,38.07,10.78,30.93,0,3,B6E4E0F5-ADE8-4547-9292-F45F5DA72910,2,Hannover,52.36697,9.739982,635.79,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,6.02728,,,,
8603FC29-09E1-4F8A-9B23-9F2B7E004818,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:07:36.805Z,0.01048,1552.09,16.26272,69.77,38.07,10.78,30.93,0,3,A22B1517-41C2-47FF-822F-B5489DF44F94,3,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
8150967C-926E-4A2F-9BCB-14675B0A5CA6,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:07:36.805Z,0.01048,1552.09,16.26272,69.77,38.07,10.78,30.93,0,3,B701497B-778D-4C35-8E1D-33B0157A4E87,1,Bremen,53.075808,8.807391,128.44,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,1.21758,,,,
8150967C-926E-4A2F-9BCB-14675B0A5CA6,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:07:36.805Z,0.01048,1552.09,16.26272,69.77,38.07,10.78,30.93,0,3,036026FB-9E20-481B-A21C-C8C5EB587DE0,2,Hannover,52.36697,9.739982,635.79,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,6.02728,,,,
8150967C-926E-4A2F-9BCB-14675B0A5CA6,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:07:36.805Z,0.01048,1552.09,16.26272,69.77,38.07,10.78,30.93,0,3,1BA5DF1B-902A-42A9-96C0-92D3531D7811,3,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
FDBFDF17-6194-49D8-B3C7-792F19F055CE,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:08:27.443Z,0.03105,948.03,29.43627,24.18,17.94,14.71,5.47,0,1,8D54B7B6-6747-4767-B958-38121B194610,1,Hettstedt,51.644889,11.511193,474.01,automobile,0.0621,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={D8D60864-21D9-42A2-9E56-2C1AD4D9CBC5},2020,DE,Emission intensity of electric passenger car medium. Direct electricity consumption and upstream LCA activity is included.,14.71813,2,car,electric,
A67394E8-8823-4498-82CC-A913BC1A86C8,"Adele Mobilitätsbefragung Publikum Eingang 1 Sa., 10. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:08:27.443Z,0.03105,948.03,29.43627,24.18,17.94,14.71,5.47,0,1,58A6E3B6-50A3-41EB-BF3D-0E89C15DFCB2,1,Hettstedt,51.644889,11.511193,474.01,automobile,0.0621,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={D8D60864-21D9-42A2-9E56-2C1AD4D9CBC5},2020,DE,Emission intensity of electric passenger car medium. Direct electricity consumption and upstream LCA activity is included.,14.71813,2,car,electric,
ECD05448-8943-4138-A3B3-4DC8D812BC11,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:08:39.989Z,0.05859,121.02,7.08973,57.49,26.76,45.88,30.96,0,2,4C4494F2-BA97-4100-8E3F-E1E7625B6C5B,1,Seeshaupt,47.825217,11.30119,48.69,trainRegional,0.0546,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={F9C83447-3994-4B54-B7D7-A5E6B81C725E},2020,DE,Emission intensity of electric local passenger train. Direct electricity consumption and upstream LCA activity is included.,2.65836,,,,
ECD05448-8943-4138-A3B3-4DC8D812BC11,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:08:39.989Z,0.05859,121.02,7.08973,57.49,26.76,45.88,30.96,0,2,B18F5C89-C6D4-4C0C-B002-0F7918652AE2,2,München Hauptbahnhof,48.140498,11.5585,11.82,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8865,,,,
0C939E52-CCB5-4269-92C3-CD45FEA1FB36,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:09:01.344Z,0.15057,2298.66,351.81472,54.63,8.41,16.96,25.35,21.77,2,831A1576-0345-4546-B78F-61F66BF4FF40,1,Manchester,53.479606,-2.245505,1138.22,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,174.75027,,,,I travelled here especially for this event.
0C939E52-CCB5-4269-92C3-CD45FEA1FB36,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:09:01.344Z,0.15057,2298.66,351.81472,54.63,8.41,16.96,25.35,21.77,2,87953310-B3BB-4AE3-A190-75F5DEBFA6DF,2,München,48.137988,11.575182,11.11,taxi,0.20826,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of business travel by land. Land-based conversion factors should be used for travel for business purposes in assets not owned or directly operated by a business. This includes mileage for business purposes in cars owned by employees/public transport/hire cars/and so on. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,1.15709,2,,,I travelled here especially for this event.
1F26B93D-7A4B-4FF2-B362-4D6244C44354,"Adele Mobilitätsbefragung Publikum Eingang 2 Sa., 10 August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-10T15:09:01.344Z,0.15057,2298.66,351.81472,54.63,8.41,16.96,25.35,21.77,2,4AF7EEEC-180A-42F7-B2E9-52F005959B65,1,Manchester,53.479606,-2.245505,1138.22,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,174.75027,,,,I travelled here especially for this event.
